v1,v2,v3,v4,v5,v6,v7,fitness,p1,p2,p3,p4,p5
2.5,4.1,3.1,3.0,30.0,3.1,14.6,26809.47356880545,5722.763791254309,4996.153938903418,4996.15057394807,5547.201421077435,5547.203843622217
2.5,4.2,3.4,3.0,21.3,3.0,14.8,-7000000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.2,3.0,30.0,3.0,12.2,27039.68971877571,4925.047989749898,5815.871421597744,5815.872254195721,5241.449568461264,5241.448484771082
2.5,4.0,3.2,3.0,29.1,3.0,13.4,26669.238386010766,5479.635718292929,5448.060634586298,5448.059344962145,5146.74285594031,5146.739832229087
2.5,3.8,3.0,3.0,29.7,3.0,12.8,27158.861770478594,5200.06631201423,5805.632156641873,5805.629041060208,5173.768920499422,5173.765340262865
2.5,4.0,3.0,3.0,12.1,3.0,29.2,26851.447355879543,5042.745120477063,5639.489889968973,5639.486218932406,5264.865087316558,5264.861039184543
2.5,3.7,3.0,3.0,12.4,3.0,29.3,26911.02418721345,5200.374064782507,5747.307107255028,5747.306962659136,5108.020434304536,5108.01561821224
2.5,3.8,3.0,3.0,29.3,3.2,12.3,26806.27004820124,5093.335111875042,5108.243806255976,5108.244579092138,5748.224352758432,5748.2221982196525
2.5,3.9,3.0,3.0,28.8,3.0,10.4,25971.371588212576,4610.427744415034,5421.041898557742,5421.029465400213,5259.4372094639275,5259.435270375658
2.5,4.0,3.1,3.0,30.0,3.2,5.7,-8598245.74900862,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,29.1,3.2,12.0,26835.488356374917,5020.065272113792,5256.748812942638,5256.75259146031,5650.962728941041,5650.958950917135
2.5,3.4,3.0,3.0,30.0,3.0,29.6,-19200000.000000004,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,29.9,3.1,14.0,26899.913909989657,5527.959567450395,5111.8951045096765,5111.89650614433,5574.081999563335,5574.08073232192
2.5,4.0,3.1,3.0,29.4,3.2,14.5,26331.85772496085,5471.401657101432,5025.695776569449,5025.6957104439925,5404.529658093099,5404.534922752878
2.5,3.8,3.1,3.0,30.0,3.0,15.1,26865.3422603122,5501.380744802189,5574.369408182969,5574.368608523599,5107.610121413339,5107.613377390107
2.5,3.4,3.0,3.0,12.7,3.0,28.3,26287.45949320575,5377.499754371094,5466.970053797919,5466.965419127736,4988.012103319619,4988.0121625893835
2.5,4.0,3.1,3.0,30.0,3.0,11.9,26600.82551524619,4875.326450680523,5625.061907819586,5625.059313305224,5237.693439430366,5237.684404010489
2.5,3.8,3.2,3.0,21.7,3.0,21.8,-19799999.999999996,0.0,0.0,0.0,0.0,0.0
2.5,3.7,3.0,3.0,30.0,3.0,11.4,26899.85279118271,4869.196035485026,5803.266516599861,5803.266387896565,5212.062689359042,5212.061161842219
2.5,3.6,3.2,3.0,12.0,3.0,29.1,25751.55513313503,4440.209483471358,5550.762317276078,5550.76023405282,5104.912152395383,5104.910945939387
2.5,4.2,3.0,3.0,30.0,3.0,13.8,26176.469931587482,5475.729093056084,5398.838585993108,5398.825017110622,4951.541571105538,4951.535664322128
2.5,3.8,3.2,3.0,30.0,3.0,14.2,27275.271990784753,5535.094469015638,5717.047197263535,5717.057034715513,5153.038438144483,5153.034851645585
2.5,3.8,3.0,3.0,30.0,3.0,12.0,27075.20986292839,4927.314329085831,5831.638004718172,5831.631022813688,5242.311470666944,5242.315035643758
2.5,4.0,3.1,3.0,12.8,3.0,29.6,26648.116014456613,5161.077722974446,5536.163824689845,5536.155916316155,5207.361321731356,5207.357228744811
2.5,3.8,3.2,3.0,30.0,3.0,4.5,-11991115.496355833,0.0,0.0,0.0,0.0,0.0
2.5,4.1,3.1,3.0,29.7,3.1,15.0,26724.754712670634,5961.336195577004,4938.777175726765,4938.776881263847,5442.931889751328,5442.932570351686
2.5,3.8,3.0,3.0,29.6,3.0,13.7,27220.83720776993,5526.151076311293,5730.169085402827,5730.1727559428855,5117.171217232007,5117.173072880914
2.5,3.2,3.0,3.0,30.0,3.2,14.4,25447.200973185194,4291.545159626617,5059.097487476191,5059.098567627213,5518.7304940118975,5518.729264443276
2.5,4.0,3.0,3.0,29.8,3.2,12.3,26844.610331056523,5013.3137884518865,5208.530323472536,5208.528477979229,5707.1205291479555,5707.117212004917
2.5,3.8,3.0,3.3,3.2,3.0,30.0,-17171936.52800472,0.0,0.0,0.0,0.0,0.0
2.5,3.7,3.0,3.0,30.0,3.0,6.4,-7199999.999999999,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.7,3.0,30.0,3.0,3.7,-15068731.846494908,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,12.7,3.1,29.4,26292.089214615793,5191.021124351301,5520.647388452823,5520.641464473642,5029.887642890089,5029.891594447938
2.5,3.8,3.2,3.0,30.0,3.1,3.4,-16397059.459322019,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,13.0,3.0,29.8,27229.592402241302,5243.383787788869,5816.851196327723,5816.8485968646455,5176.254424851618,5176.254396408446
2.5,3.9,3.0,3.0,29.8,3.0,11.8,26901.2457251374,4875.995106631523,5656.293900801141,5656.28313226692,5356.340175331126,5356.3334101066885
2.5,3.8,3.4,3.0,29.2,3.0,12.8,26763.174814049657,5172.9020682188575,5668.97877847013,5668.981175092221,5126.1569829468735,5126.155809321571
2.5,3.8,3.3,3.0,30.0,3.0,12.4,27035.798424426303,4941.92740742546,5810.42546987704,5810.418858924559,5236.515122326528,5236.511565872719
2.5,3.6,3.0,3.0,13.3,3.0,29.0,26197.07514198791,4781.970097804808,5624.9473962244565,5624.950984132819,5082.602869587535,5082.603794238292
2.5,3.9,3.2,3.1,30.0,3.0,11.4,26368.47610970025,4722.432766959313,5596.102549087306,5596.095938325804,5226.923048164404,5226.921807163419
2.5,4.1,3.1,3.0,30.0,3.0,13.5,26216.853408826682,4937.550698227744,5555.448589844995,5555.446214165588,5084.209510609853,5084.198395978502
2.5,3.9,3.0,3.0,21.0,3.0,20.0,-18000000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.0,3.0,29.5,3.0,15.4,26814.351297843805,6199.902058244854,5314.133676223661,5314.136097949444,4993.091438300265,4993.088027125582
2.5,3.8,3.0,3.2,20.2,3.0,12.8,-5194595.581342606,0.0,0.0,0.0,0.0,0.0
2.5,3.7,3.2,3.0,30.0,3.0,12.8,26230.290668164904,4287.402372478421,5749.784081985632,5749.782280953277,5221.662818189467,5221.659114558106
2.5,3.8,3.0,3.0,21.5,3.0,21.0,-19000000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.1,21.8,3.2,20.6,-17591681.084241543,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,28.0,3.0,13.3,26617.447897644168,5799.370514996608,5469.92788059764,5469.924132839034,4939.108509505478,4939.11685970541
2.5,4.0,3.0,3.0,12.5,3.0,15.4,-14200000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.6,3.2,3.0,21.1,3.0,23.0,-16200000.000000004,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,29.6,3.1,12.4,26599.584571815485,5078.7020814568,5049.210570268645,5049.210263415946,5711.232781580592,5711.228875093504
2.5,3.9,3.0,3.0,11.9,3.0,29.6,26935.815319199704,4920.766273562227,5649.106310257761,5649.096104473359,5358.42700513834,5358.419625768018
2.5,4.1,3.2,3.0,30.0,3.1,6.2,-7598387.201658003,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.1,3.0,30.0,3.0,12.7,26712.483552312733,5088.384433241571,5719.022065578462,5719.005281860674,5093.032774752501,5093.038996879526
2.5,3.8,3.0,3.0,30.0,3.0,15.2,26920.097237141574,5560.274560407936,5564.448890329247,5564.454722423779,5115.4610762864395,5115.457987694172
2.5,4.1,3.0,3.0,29.5,3.3,12.8,26125.665861524358,4875.243064713143,5088.7690149433665,5088.772778933052,5536.441612772986,5536.439390161811
2.5,4.2,3.4,3.0,30.0,3.0,14.4,26130.0182687167,5594.366954506023,5341.493535152627,5341.494781986001,4926.329835368467,4926.333161703581
2.5,3.8,3.0,3.0,27.7,3.0,13.4,26534.045714795426,5920.817022981966,5404.997553482741,5404.999640098835,4901.6151323434415,4901.61636588844
2.5,3.9,3.0,3.0,21.0,3.0,20.4,-18799999.999999996,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.1,3.0,28.2,3.1,14.4,26308.19391493818,6175.579112617319,4898.886853389479,4898.888968923805,5167.415068879723,5167.423911127849
2.5,3.7,3.2,3.0,12.2,3.0,29.3,25960.102112725577,4328.129091520241,5637.717334128195,5637.707305413585,5178.276899042163,5178.271482621392
2.5,3.8,3.1,3.0,29.7,3.0,13.2,27168.688168385226,5305.125032259612,5774.297279493719,5774.291277540918,5157.491885643547,5157.482693447428
2.5,3.8,3.2,3.0,30.0,3.1,14.3,27194.504643858487,5545.876908511812,5119.723134488581,5119.720955889594,5704.593470207769,5704.59017476073
2.5,3.8,3.2,3.0,12.2,3.0,29.6,26912.07978994726,4982.012156787627,5762.438460886143,5762.435720346,5202.596658841639,5202.59679308585
2.5,4.0,3.2,3.0,29.6,3.1,12.6,26544.867368961717,5061.939050366716,5212.921341683409,5212.924482923976,5528.541319667385,5528.541174320231
2.5,3.7,3.1,3.0,30.0,3.0,30.0,-20000000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.1,20.4,3.2,21.4,-17990024.875775825,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,30.0,3.0,3.2,-17200000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,12.8,3.0,28.6,26609.78310967845,5396.305301236665,5421.026750498202,5421.02683325718,5185.710232068424,5185.713992617976
2.5,3.8,3.0,3.0,30.0,3.0,12.4,27180.26215452302,5029.657508709761,5850.27249734466,5850.265867193973,5225.0346113759815,5225.031669898648
2.5,3.9,3.2,3.0,29.2,3.1,12.0,26854.047011862254,4943.979194226167,5354.343113860767,5354.344802203816,5600.690997896658,5600.688903674846
2.5,3.6,3.2,3.0,30.0,3.0,12.6,26022.192164913125,4343.362912459899,5688.18520852761,5688.183157826411,5151.229117484793,5151.231768614413
2.5,3.7,3.1,3.0,13.3,3.0,30.0,27258.014086448373,5296.98671099845,5825.187672865908,5825.180155279838,5155.331596342924,5155.327950961254
2.5,4.0,3.1,3.0,29.9,3.2,12.5,26865.67916246487,5032.969356930886,5199.041880129501,5199.042252637891,5717.3168057846515,5717.308866981939
2.5,3.9,3.1,3.0,28.4,3.3,13.0,26761.643186180583,5477.4464520556285,5159.568421717858,5159.578938094939,5482.525060441219,5482.524313870941
2.5,3.7,3.0,3.0,29.0,3.0,14.0,26766.9864138758,5474.689816594009,5602.042620087207,5602.045338927161,5044.103074821878,5044.105563445541
2.5,3.8,3.0,3.2,21.5,3.0,22.0,-18922967.038573097,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.2,3.0,29.1,3.0,11.0,26514.81150274389,4725.885810989246,5640.201310401623,5640.204382376723,5254.260145994991,5254.259852981307
2.5,3.7,3.0,3.0,30.0,3.0,14.4,27021.51014845606,5271.85320774141,5731.610540296632,5731.611665519505,5143.217511936932,5143.217222961578
2.5,4.0,3.0,3.0,30.0,3.0,13.2,26652.276829464507,5242.666376952204,5620.079132403707,5620.078712534251,5084.725893832512,5084.72671374183
2.5,3.8,3.0,3.0,29.9,3.1,13.4,27256.130759397623,5333.486335122856,5143.537096322322,5143.544211980953,5817.780165406068,5817.782950565425
2.5,3.9,3.0,3.0,29.9,3.0,14.2,27291.091790289356,5623.241173717248,5657.684592156275,5657.685727892908,5176.244886884983,5176.23540963794
2.5,4.0,3.2,3.0,30.0,3.0,14.8,26410.922239333675,5363.222569936183,5438.062451896234,5438.069745039226,5085.780682102055,5085.786790359976
2.5,4.0,3.1,3.0,29.3,3.2,11.4,26577.2120322549,4810.257782727412,5303.253657137481,5303.255389676876,5580.222248648273,5580.222954064862
2.5,4.0,3.0,3.0,29.2,3.0,15.0,26211.214875590846,5783.493120381384,5251.205487762052,5251.207954648287,4962.65684860734,4962.651464191781
2.5,4.1,3.0,3.0,29.7,3.0,14.3,26793.12744026117,5728.884979122595,5525.46953627827,5525.473781934994,5006.65056483407,5006.648578091245
2.5,3.6,3.0,3.0,21.5,3.0,20.8,-18600000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,21.1,3.0,22.3,-17600000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,30.0,3.0,14.9,27277.00982272049,5831.50388731643,5616.497666562583,5616.4951081294075,5106.258729776067,5106.254430935997
2.5,4.0,3.0,3.0,20.8,3.2,20.0,-18350757.749752935,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.2,3.0,12.2,3.1,29.2,26701.063753486163,5056.755545713642,5677.7467364584145,5677.73866952217,5144.411367009729,5144.411434782208
2.5,4.2,3.0,3.0,30.0,3.0,5.8,-8400000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.1,3.0,20.8,3.1,20.9,-19717157.287525386,0.0,0.0,0.0,0.0,0.0
2.5,3.7,3.1,3.0,12.4,3.0,29.8,27031.275572559654,5092.528922313536,5810.380875217951,5810.377253380694,5158.995156382975,5158.993365264497
2.5,3.8,3.2,3.0,30.0,3.1,13.2,27166.872765486427,5192.151826310671,5170.620331738609,5170.621495236018,5816.740133550067,5816.738978651061
2.5,3.9,3.0,3.0,29.2,3.0,12.8,27103.714317166694,5277.532750286635,5636.768788962702,5636.762382417139,5276.327628857291,5276.322766642927
2.5,3.9,3.1,3.0,30.0,3.2,3.6,-15597222.757852357,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.1,29.8,3.1,15.7,26558.271582060224,5808.501402986236,5382.605425109119,5382.609708412918,4992.279459476236,4992.275586075715
2.5,4.0,3.0,3.0,30.0,3.0,12.4,26618.615909755146,5024.069430200577,5704.489635092337,5704.484943436029,5092.78632994443,5092.785571081775
2.5,3.7,3.0,3.1,21.5,3.0,23.1,-16793756.091623716,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,30.0,3.0,11.5,26923.21140647375,4817.094155945784,5788.219612133241,5788.211588093856,5264.843931513887,5264.842118786983
2.5,4.0,3.2,3.0,20.2,3.1,12.4,-4398718.001394888,0.0,0.0,0.0,0.0,0.0
2.5,4.1,3.0,3.0,30.0,3.0,14.8,26852.029513863243,5825.068092970399,5519.174803136976,5519.171445331318,4994.306139232401,4994.309033192147
2.5,3.8,3.0,3.0,29.6,3.2,13.2,27045.075632278742,5320.034050409994,5090.260479313857,5090.26436287368,5772.258221691489,5772.258517989721
2.5,3.8,3.0,3.0,11.7,3.0,29.1,26734.945308716728,4962.3308222491905,5704.56008307174,5704.566067857824,5181.745272292802,5181.743063245168
2.5,3.7,3.0,3.0,29.9,3.1,13.8,27241.435984721415,5466.002308651081,5102.797280791988,5102.800149428378,5784.918028853279,5784.918216996687
2.5,3.8,3.0,3.0,29.9,3.0,13.5,27329.522918852723,5383.639406035494,5806.259813133594,5806.262536033178,5166.682118763728,5166.679044886727
2.5,4.0,3.0,3.2,28.7,3.1,14.5,26359.863503289936,6089.148327033783,5220.4501707201825,5220.453728338515,4914.909123870564,4914.902153326892
2.5,4.0,3.0,3.0,30.0,3.1,14.0,26921.203623890047,5502.147323237878,5117.393870499671,5117.39852255278,5592.133455551353,5592.130452048366
2.5,4.0,3.1,3.0,29.3,3.0,13.6,26755.61377070943,5530.752062238421,5479.413587716107,5479.4056961153765,5133.019847425802,5133.0225772137255
2.5,3.9,3.0,3.0,30.0,3.1,5.4,-9198148.306887377,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.2,3.0,30.0,3.1,29.4,-18783447.493940353,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,29.6,3.0,13.6,27216.086377180836,5491.182860178998,5740.389168012213,5740.390086728993,5122.062117054769,5122.062145205861
2.5,3.8,3.0,3.0,29.2,3.1,12.9,26927.867245223064,5323.633883130958,5081.2339665752415,5081.237350073918,5720.883859355054,5720.878186087891
2.5,3.8,3.0,3.0,29.2,3.0,14.2,27054.997533184032,5816.832902256129,5583.967323496597,5583.970269508904,5035.11206676529,5035.114971157112
2.5,3.6,3.1,3.0,29.8,3.0,14.2,26385.4521561466,4721.1493536038815,5685.894521028291,5685.896996699555,5146.254312623047,5146.2569721918235
2.5,3.3,3.0,3.0,30.0,3.0,13.1,26818.332148783717,5221.429291910746,5750.862079605106,5750.867206930151,5047.5847957563365,5047.588774581374
2.5,4.0,3.1,3.0,30.0,3.0,14.8,26444.100573141004,5383.990675872863,5447.760463485286,5447.755562296478,5082.297426850021,5082.296444636354
2.5,3.6,3.0,3.0,30.0,3.0,14.6,26496.011060959172,4787.34499589503,5700.113568148673,5700.115953158701,5154.213891614941,5154.222652141829
2.5,3.8,3.0,3.1,28.9,3.0,13.7,26873.339112039088,5727.089640931201,5567.923882234145,5567.926336936601,5005.19854301452,5005.200708922626
2.5,3.9,3.1,3.0,21.2,3.0,22.6,-17199999.999999996,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.0,3.0,29.8,3.0,12.1,27002.242373076315,4951.259025433633,5688.560360902953,5688.557824200426,5336.9357219126805,5336.929440626624
2.5,3.8,3.0,3.0,21.3,3.0,21.8,-19000000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.6,3.0,3.0,29.2,3.0,12.3,25941.97309455557,4526.356243340165,5614.299538531751,5614.293013551618,5093.511146637642,5093.513152494392
2.5,3.8,3.0,3.0,13.3,3.0,29.8,27270.224701299085,5340.853613250572,5802.073429317338,5802.069090311208,5162.616290789579,5162.612277630389
2.5,3.6,3.0,3.0,29.6,3.0,14.0,26395.95716766067,4767.539492022695,5688.488255665164,5688.49899116242,5125.714327346599,5125.716101463792
2.5,4.0,3.1,3.0,29.8,3.0,13.3,26786.99738657431,5294.299469688147,5570.100945709064,5570.098133002234,5176.253984464809,5176.244853710054
2.5,4.0,3.0,3.0,29.5,3.0,13.4,26808.20495626623,5419.553530884069,5537.681171963261,5537.679955531157,5156.645508647465,5156.64478924027
2.5,4.0,3.0,3.0,13.4,3.0,30.0,26711.68658249971,5309.163394472008,5619.244558298125,5619.241470701492,5082.016972456302,5082.020186571786
2.5,3.9,3.0,3.0,21.2,3.0,11.8,-1200000.0000000028,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,30.0,3.0,15.5,26233.225549808347,5656.7808971941995,5288.314110019072,5288.309774073524,4999.909254248837,4999.911514272715
2.5,3.8,3.2,3.0,21.4,3.0,22.4,-18000000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.7,3.2,3.0,29.8,3.0,13.4,26287.250710802444,4465.906772303365,5726.507333089389,5726.504447465897,5184.166198799087,5184.165959144708
2.5,4.0,3.2,3.0,30.0,3.1,3.8,-14797368.876500715,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.2,3.0,30.0,3.0,13.4,26783.41505486005,5260.560015178299,5583.407761606241,5583.402527518941,5178.027032974256,5178.017717582311
2.5,3.8,3.2,3.0,30.0,3.0,13.4,27254.372335723026,5271.546355963564,5801.50779524728,5801.506491699856,5189.907071871067,5189.90462094126
2.5,3.8,3.2,3.0,20.8,3.0,22.0,-17600000.0,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.2,3.0,21.6,3.0,22.5,-18200000.000000004,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,21.4,3.2,21.3,-19552786.404500045,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,30.0,3.0,12.2,27129.716057129972,4977.006223939706,5842.766107491276,5842.755109788264,5233.596767324689,5233.591848586038
2.5,3.8,3.2,3.0,30.0,3.0,13.6,27270.977385482507,5335.8730457033225,5786.304595334865,5786.30720449958,5181.2461552252635,5181.246384719478
2.5,4.0,3.2,3.0,30.0,3.0,6.5,-6993847.609688712,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.0,3.0,29.0,3.0,10.0,26344.352535686176,4547.070459216679,5307.50916499418,5307.500904015215,5591.134903943018,5591.137103517085
2.5,3.8,3.3,3.0,30.0,3.0,6.0,-7985009.363299527,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.1,3.0,29.7,3.0,12.4,27034.314677003666,5053.3704789695375,5792.527162315383,5792.528317571013,5197.945101827747,5197.943616319985
2.5,3.8,3.0,3.2,28.7,3.1,12.4,26504.969510558574,5271.823213777989,5599.4516424319345,5599.453020827961,5017.121930714509,5017.119702806183
2.5,4.0,3.0,3.0,29.8,3.0,12.7,26736.69645478255,5143.471136299677,5722.106885147792,5722.0950344560715,5074.5128912532555,5074.510507625748
2.5,3.7,3.0,3.0,13.3,3.0,29.6,27169.418506625654,5407.719649987722,5771.571742843092,5771.568388989208,5109.279261239466,5109.279463566168
2.5,3.7,3.0,3.0,30.0,3.0,13.2,27296.96216181729,5296.055420508633,5846.43212482741,5846.4356769056285,5154.020512503213,5154.018427072408
2.5,3.8,3.1,3.0,30.0,3.0,14.1,27333.938151066646,5532.91393566587,5745.129847589588,5745.134516598504,5155.379869922759,5155.379981289922
2.5,4.1,3.1,3.0,30.0,3.0,16.2,26512.187078493746,6306.781260396845,5239.77125141249,5239.779919621128,4862.927934388628,4862.926712674652
2.5,3.8,3.1,3.0,12.2,3.0,29.5,26925.38376422901,5027.155183186521,5760.680695121774,5760.674010297564,5188.438320035188,5188.435555587961
2.5,3.8,3.1,3.0,13.1,3.0,28.8,26817.79915141271,5486.260705040197,5618.156148270229,5618.152531296879,5047.615185984704,5047.614580820701
2.5,4.0,3.0,3.0,28.2,3.1,14.0,26443.12125440674,6016.225748979211,4961.569536477092,4961.578241449766,5251.8721795727415,5251.87554792793
2.5,3.7,3.0,3.0,29.4,3.1,13.4,27035.17700300604,5460.117546002133,5059.294806079741,5059.295216196539,5728.23385323308,5728.235581494549
2.5,3.6,3.0,3.0,29.4,3.0,10.8,25647.89717671804,4343.81140511955,5500.932805527997,5500.928924892606,5151.113690372902,5151.110350804987
2.5,3.7,3.0,3.0,12.4,3.0,30.0,27145.476621806232,5086.252258581428,5856.065606893981,5856.067261929106,5173.545965619867,5173.54552878185
2.5,3.8,3.0,3.1,21.2,3.0,23.0,-16394448.72453601,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,13.0,3.0,30.0,27304.863132173472,5202.8367591464175,5850.84545543889,5850.845924563842,5200.167229029601,5200.167763994718
2.5,3.8,3.0,3.0,29.9,3.1,12.8,27175.36000196262,5147.980243634153,5170.4135004664195,5170.419033097712,5843.275843908887,5843.271380855452
2.5,3.8,3.0,3.2,3.6,3.0,30.0,-15588897.449072022,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,30.0,3.0,14.8,27298.851240997115,5797.06399583308,5637.835072907823,5637.8471771504455,5113.051800505127,5113.053194600642
2.5,3.8,3.0,3.0,30.0,3.0,14.2,27379.745578034905,5592.427205908577,5745.852995462154,5745.8549700059475,5147.808906545829,5147.801500112396
2.5,4.0,3.2,3.0,30.0,3.0,6.6,-6793940.784624658,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.0,3.0,30.0,3.0,3.7,-15200000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.2,3.0,30.0,3.1,13.6,27202.178164172718,5316.953467153119,5153.063247991065,5153.061822783897,5789.553076052927,5789.54655019171
2.5,3.8,3.0,3.0,30.0,3.0,12.8,27268.329980527986,5142.858827703364,5854.387874819903,5854.382271413822,5208.35040503737,5208.350601553525
2.5,3.9,3.0,3.0,30.0,3.0,12.9,27236.73413072889,5152.358603069835,5759.350004003866,5759.344168944039,5282.846356368785,5282.834998342364
2.5,3.8,3.0,3.0,29.9,3.1,13.7,27275.04817386769,5430.844465502112,5130.167791151579,5130.172894987302,5791.927251968099,5791.935770258593
2.5,3.8,3.1,3.0,30.0,3.0,3.9,-14397436.318747537,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.1,3.2,29.6,3.1,13.0,26747.93844488309,5245.430548206012,5664.895016627222,5664.898089010909,5086.35757764011,5086.3572133988355
2.5,3.8,3.0,3.0,29.7,3.0,12.7,27140.742093215373,5168.571105594214,5807.32643445188,5807.320989642713,5178.763966596311,5178.759596930254
2.5,3.8,3.2,3.0,29.8,3.0,13.6,27191.085307392987,5384.209959480468,5748.7573919940005,5748.7611025159,5154.677355440755,5154.67949796186
2.5,3.9,3.0,3.0,30.0,3.0,4.9,-10399999.999999998,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,29.9,3.0,13.4,26682.861683695424,5331.158858128834,5605.003975206341,5604.996207094503,5070.851107076125,5070.851536189622
2.5,4.0,3.0,3.0,30.0,3.0,14.2,26932.030523063244,5587.738883485403,5553.660802078977,5553.660636903991,5118.488891288231,5118.481309306641
2.5,3.8,3.0,3.0,29.9,3.0,12.0,27046.68435700104,4939.240869318182,5819.793663567876,5819.797274895449,5233.927511807842,5233.925037411691
2.5,3.8,3.2,3.0,21.2,3.0,21.8,-18799999.999999996,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.2,3.0,30.0,3.0,5.3,-9392455.515059104,0.0,0.0,0.0,0.0,0.0
2.5,3.9,3.0,3.0,20.7,3.1,21.8,-17790927.796562545,0.0,0.0,0.0,0.0,0.0
2.5,4.0,3.0,3.0,30.0,3.0,15.4,26274.881927489347,5619.58462285574,5315.516623030093,5315.52544742214,5012.130431433829,5012.124802747543
2.5,4.0,3.0,3.0,12.5,3.0,28.6,26558.623142579407,5269.277548217736,5420.75285997564,5420.750522047723,5223.9198169420815,5223.922395396224
2.5,3.8,3.0,3.0,30.0,3.0,14.0,27387.694128166433,5525.162936333322,5773.68528835369,5773.69119680134,5157.577340093091,5157.57736658499
2.5,3.8,3.0,3.0,29.5,3.0,13.2,27141.373350791335,5376.5822808380435,5753.751283435087,5753.758860908772,5128.6422235261125,5128.638702083323
2.5,3.6,3.0,3.0,12.4,3.0,29.9,26061.355689528365,4395.999065713145,5700.063805634314,5700.060138430829,5132.616401837847,5132.616277912232
2.5,3.8,3.0,3.0,30.0,3.0,4.7,-11200000.0,0.0,0.0,0.0,0.0,0.0
2.5,3.8,3.0,3.0,29.8,3.1,13.0,27169.807563055852,5228.299934201126,5149.332748085737,5149.335138570214,5821.423340189608,5821.416402009168
